id,user_response,latency,hero,for_hero,version,userIP,sessionID,item,iorder,itemn
3134,1,6.496,Jill Valentine from Resident Evil,0,0.1,82.234.248.134,2514,"When conflicts arise, I prefer to talk things out.",7,0
3135,1,14.425,Jill Valentine from Resident Evil,0,0.1,195.220.100.11,2512,I know how to make a tourniquet.,2,0
3136,-2,3.314,Jill Valentine from Resident Evil,0,0.1,82.234.248.134,2514,"Yes, brains sound yummy.",8,0
3137,1,4.748,Jill Valentine from Resident Evil,0,0.1,195.220.100.11,2512,are you good at making things with your hands?,3,0
3138,1,5.02,Jill Valentine from Resident Evil,0,0.1,82.234.248.134,2514,Sick people scare me.,9,0
3139,1,4.622,Jill Valentine from Resident Evil,0,0.1,195.220.100.11,2512,I know how to use a gun.,4,0
3140,1,3.404,Jill Valentine from Resident Evil,0,0.1,195.220.100.11,2512,I could sleep in a tree if necessary.,5,0
3141,-1,2.036,Jill Valentine from Resident Evil,0,0.1,195.220.100.11,2512,I am a good shot.,6,0
3142,-1,3.222,Jill Valentine from Resident Evil,0,0.1,195.220.100.11,2512,I think slow.,7,0
3143,1,17.395,Jill Valentine from Resident Evil,0,0.1,82.234.248.134,2514,"Upon entering a poorly lit building, I would separate from the group in order to speed up the search for resources.",10,0
3144,-1,5.959,Jill Valentine from Resident Evil,0,0.1,195.220.100.11,2512,I stop taking antibiotics when I start feeling better.,8,0
3145,-1,7.514,Jill Valentine from Resident Evil,0,0.1,82.234.248.134,2514,I would be willing to sever my own limb if infected by a zombie.,11,0
3146,2,2.286,Jill Valentine from Resident Evil,0,0.1,82.234.248.134,2514,I like math.,12,0
3147,1,12.6,Jill Valentine from Resident Evil,0,0.1,195.220.100.11,2512,I would be willing to harvest a pet for food.,9,0
3148,1,4.062,Jill Valentine from Resident Evil,0,0.1,82.234.248.134,2514,Are you able to forage and cook in the wilderness?,13,0
3149,1,3.045,Jill Valentine from Resident Evil,0,0.1,195.220.100.11,2512,I engage in physical fights.,10,0
3150,-1,6.831,Jill Valentine from Resident Evil,0,0.1,82.234.248.134,2514,When placed in the wilderness I would be more concerned about food than water. ,14,0
3151,2,3.157,Jill Valentine from Resident Evil,0,0.1,82.234.248.134,2514,I am a good shot.,15,0
3152,2,3.938,Jill Valentine from Resident Evil,1,0.1,82.234.248.134,2514,I am a good fighter.,16,0
3153,-1,3.475,Jill Valentine from Resident Evil,1,0.1,82.234.248.134,2514,I know how to change a bandage.,17,0
3154,1,4.323,Jill Valentine from Resident Evil,1,0.1,82.234.248.134,2514,I could sleep in a tree if necessary.,18,0
3155,1,22.729,Jill Valentine from Resident Evil,0,0.1,195.220.100.11,2512,"If stuck in the arms of a zombie, I would be willing to headbutt its soft and mushy skulls to free myself.",11,0
3156,-1,3.615,Jill Valentine from Resident Evil,1,0.1,82.234.248.134,2514,I would enjoy killing a large animal.,19,0
3157,-1,3.624,Jill Valentine from Resident Evil,0,0.1,195.220.100.11,2512,I like pink!,12,0
3158,-2,4.351,Jill Valentine from Resident Evil,1,0.1,82.234.248.134,2514,"I play baseball, softball, or golf.",20,0
3159,-1,3.618,Jill Valentine from Resident Evil,0,0.1,195.220.100.11,2512,I would enjoy killing a large animal.,13,0
3160,-2,3.468,Jill Valentine from Resident Evil,0,0.1,193.40.12.10,2515,I stop taking antibiotics when I start feeling better.,1,0
3161,2,2.064,Jill Valentine from Resident Evil,0,0.1,193.40.12.10,2515,"If stuck in the arms of a zombie, I would be willing to headbutt its soft and mushy skulls to free myself.",2,0
3162,1,10.801,Jill Valentine from Resident Evil,0,0.1,195.220.100.11,2512,I find it difficult to walk up multiple flights of stairs.,14,0
3163,2,9.01,Jill Valentine from Resident Evil,0,0.1,193.40.12.10,2515,I can recognize the signs of an infected wound.,3,0
3164,2,2.964,Jill Valentine from Resident Evil,0,0.1,193.40.12.10,2515,I would be willing to sever my own limb if infected by a zombie.,4,0
3165,1,14.966,Jill Valentine from Resident Evil,0,0.1,195.220.100.11,2512,"When conflicts arise, I prefer to talk things out.",15,0
3166,-2,10.197,Jill Valentine from Resident Evil,0,0.1,193.40.12.10,2515,I am a vegetarian.,5,0
3167,-2,1.503,Jill Valentine from Resident Evil,0,0.1,193.40.12.10,2515,I am physically weak.,6,0
3168,-2,4.273,Jill Valentine from Resident Evil,0,0.1,193.40.12.10,2515,I often give up when attempting difficult tasks.,7,0
3169,1,14.913,Jill Valentine from Resident Evil,1,0.1,195.220.100.11,2512,I keep my mouth shut when hitting things.,16,0
3170,-2,2.168,Jill Valentine from Resident Evil,0,0.1,193.40.12.10,2515,"When conflicts arise, I prefer to talk things out.",8,0
3171,2,2.119,Jill Valentine from Resident Evil,0,0.1,193.40.12.10,2515,I am a good shot.,9,0
3172,-1,5.815,Jill Valentine from Resident Evil,1,0.1,195.220.100.11,2512,"Yes, brains sound yummy.",17,0
3173,-2,3.094,Jill Valentine from Resident Evil,0,0.1,193.40.12.10,2515,Sick people scare me.,10,0
3174,1,1.81,Jill Valentine from Resident Evil,1,0.1,195.220.100.11,2512,I know a martial art.,18,0
3175,-1,3.522,Jill Valentine from Resident Evil,1,0.1,195.220.100.11,2512,"I play baseball, softball, or golf.",19,0
3176,-2,7.484,Jill Valentine from Resident Evil,0,0.1,193.40.12.10,2515,When placed in the wilderness I would be more concerned about food than water. ,11,0
3177,2,1.793,Jill Valentine from Resident Evil,0,0.1,193.40.12.10,2515,I know how to use a gun.,12,0
3178,1,7.079,Jill Valentine from Resident Evil,1,0.1,195.220.100.11,2512,"Upon entering a poorly lit building, I would separate from the group in order to speed up the search for resources.",20,0
3179,2,1.796,Jill Valentine from Resident Evil,0,0.1,193.40.12.10,2515,I would enjoy killing a large animal.,13,0
3180,2,2.668,Jill Valentine from Resident Evil,0,0.1,193.40.12.10,2515,I react quickly to unexpected threats.,14,0
3181,2,1.818,Jill Valentine from Resident Evil,0,0.1,193.40.12.10,2515,I am tougher than Santa Claus,15,0
3182,2,2.455,Jill Valentine from Resident Evil,1,0.1,193.40.12.10,2515,Are you able to forage and cook in the wilderness?,16,0
3183,2,2.483,Jill Valentine from Resident Evil,1,0.1,193.40.12.10,2515,I engage in physical fights.,17,0
3184,2,2.984,Jill Valentine from Resident Evil,1,0.1,193.40.12.10,2515,are you good at making things with your hands?,18,0
3185,-2,3.138,Jill Valentine from Resident Evil,1,0.1,193.40.12.10,2515,The sight of blood makes me faint.,19,0
3186,2,6.044,Jill Valentine from Resident Evil,1,0.1,193.40.12.10,2515,I would be willing to eat grub or insect larva for protene.,20,0
3187,-1,8.082,Me !,0,0.1,90.61.161.65,2517,I often give up when attempting difficult tasks.,1,0
3188,1,4.648,Me !,0,0.1,90.61.161.65,2517,are you good at making things with your hands?,2,0
3189,-2,2.992,Me !,0,0.1,90.61.161.65,2517,I have attempted to seriously harm someone else before.,3,0
3190,-2,2.581,Me !,0,0.1,90.61.161.65,2517,I think slow.,4,0
3191,-2,2.581,Me !,0,0.1,90.61.161.65,2517,I know a martial art.,5,0
3192,-1,11.649,Me !,0,0.1,90.61.161.65,2517,I keep my mouth shut when hitting things.,6,0
3193,1,5.058,Me !,0,0.1,90.61.161.65,2517,I am tougher than Santa Claus,7,0
3194,-2,7.215,Me !,0,0.1,90.61.161.65,2517,Sick people scare me.,8,0
3195,-2,7.875,Me !,0,0.1,90.61.161.65,2517,"Upon entering a poorly lit building, I would separate from the group in order to speed up the search for resources.",9,0
3196,-1,9.489,Me !,0,0.1,90.61.161.65,2517,I am willing to shoot a close friend/slash relative if I suspect that they are infected,10,0
3197,-2,3.146,Me !,0,0.1,90.61.161.65,2517,The sight of blood makes me faint.,11,0
3198,-1,3.857,Me !,0,0.1,90.61.161.65,2517,"I play baseball, softball, or golf.",12,0
3199,1,4.209,Me !,0,0.1,90.61.161.65,2517,I am a vegetarian.,13,0
3200,-2,3.18,Me !,0,0.1,90.61.161.65,2517,I engage in physical fights.,14,0
3201,2,3.585,Me !,0,0.1,90.61.161.65,2517,I know how to make a tourniquet.,15,0
3202,-2,2.4,Me !,1,0.1,90.61.161.65,2517,When I run I become exhausted quickly.,16,0
3203,-2,4.677,Me !,1,0.1,90.61.161.65,2517,Do you believe in zombies?,17,0
3204,2,4.361,Me !,1,0.1,90.61.161.65,2517,I could sleep in a tree if necessary.,18,0
3205,-2,3.281,Me !,1,0.1,90.61.161.65,2517,"Yes, brains sound yummy.",19,0
3206,2,8.254,Me !,1,0.1,90.61.161.65,2517,I react quickly to unexpected threats.,20,0
3207,-2,11.104,Jill Valentine from Resident Evil,0,0.1,78.159.206.173,2519,Sick people scare me.,1,0
3208,-2,7.123,Jill Valentine from Resident Evil,0,0.1,78.159.206.173,2519,I am physically weak.,2,0
3209,2,3.201,Jill Valentine from Resident Evil,0,0.1,78.159.206.173,2519,I know how to use a gun.,3,0
3210,2,4.66,Jill Valentine from Resident Evil,0,0.1,78.159.206.173,2519,I can recognize the signs of an infected wound.,4,0
3211,-2,2.194,Jill Valentine from Resident Evil,0,0.1,78.159.206.173,2519,I think slow.,5,0
3212,-1,4.772,Jill Valentine from Resident Evil,0,0.1,78.159.206.173,2519,I know a martial art.,6,0
3213,-2,6.067,Jill Valentine from Resident Evil,0,0.1,78.159.206.173,2519,"I play baseball, softball, or golf.",7,0
3214,1,3.201,Jill Valentine from Resident Evil,0,0.1,78.159.206.173,2519,I like math.,8,0
3215,-2,4.409,Jill Valentine from Resident Evil,0,0.1,78.159.206.173,2519,I would be willing to harvest a pet for food.,9,0
3216,1,7.02,Jill Valentine from Resident Evil,0,0.1,78.159.206.173,2519,I would be willing to sever my own limb if infected by a zombie.,10,0
3217,1,14.28,Tallahassee (Woody Harrelson) from Zombieland (2009),0,0.1,206.122.158.4,2518,I would be willing to sever my own limb if infected by a zombie.,1,0
3218,1,3.532,Jill Valentine from Resident Evil,0,0.1,78.159.206.173,2519,I know how to make a tourniquet.,11,0
3219,2,5.941,Tallahassee (Woody Harrelson) from Zombieland (2009),0,0.1,206.122.158.4,2518,"When conflicts arise, I prefer to talk things out.",2,0
3220,-2,3.646,Tallahassee (Woody Harrelson) from Zombieland (2009),0,0.1,206.122.158.4,2518,I stop taking antibiotics when I start feeling better.,3,0
3221,2,1.769,Tallahassee (Woody Harrelson) from Zombieland (2009),0,0.1,206.122.158.4,2518,I like math.,4,0
3222,2,10.952,Jill Valentine from Resident Evil,0,0.1,78.159.206.173,2519,"If stuck in the arms of a zombie, I would be willing to headbutt its soft and mushy skulls to free myself.",12,0
3223,-2,2.843,Tallahassee (Woody Harrelson) from Zombieland (2009),0,0.1,206.122.158.4,2518,I have attempted to seriously harm someone else before.,5,0
3224,2,2.014,Jill Valentine from Resident Evil,0,0.1,78.159.206.173,2519,I am a good shot.,13,0
3225,-2,2.487,Jill Valentine from Resident Evil,0,0.1,78.159.206.173,2519,"Yes, brains sound yummy.",14,0
3226,1,5.869,Tallahassee (Woody Harrelson) from Zombieland (2009),0,0.1,206.122.158.4,2518,Sick people scare me.,6,0
3227,-2,2.92,Jill Valentine from Resident Evil,0,0.1,78.159.206.173,2519,Do you believe in zombies?,15,0
3228,-2,3.748,Tallahassee (Woody Harrelson) from Zombieland (2009),0,0.1,206.122.158.4,2518,I engage in physical fights.,7,0
3229,-1,5.628,Tallahassee (Woody Harrelson) from Zombieland (2009),0,0.1,206.122.158.4,2518,I am frequently or chronically ill.,8,0
3230,-2,2.704,Tallahassee (Woody Harrelson) from Zombieland (2009),0,0.1,206.122.158.4,2518,"Yes, brains sound yummy.",9,0
3231,2,12.379,Jill Valentine from Resident Evil,1,0.1,78.159.206.173,2519,I keep my mouth shut when hitting things.,16,0
3232,2,2.29,Jill Valentine from Resident Evil,1,0.1,78.159.206.173,2519,I am tougher than Santa Claus,17,0
3233,-2,2.226,Jill Valentine from Resident Evil,1,0.1,78.159.206.173,2519,I am frequently or chronically ill.,18,0
3234,1,7.744,Tallahassee (Woody Harrelson) from Zombieland (2009),0,0.1,206.122.158.4,2518,I am willing to shoot a close friend/slash relative if I suspect that they are infected,10,0
3235,-2,3.695,Jill Valentine from Resident Evil,1,0.1,78.159.206.173,2519,I often give up when attempting difficult tasks.,19,0
3236,-1,4.187,Tallahassee (Woody Harrelson) from Zombieland (2009),0,0.1,206.122.158.4,2518,I would be willing to harvest a pet for food.,11,0
3237,2,1.995,Jill Valentine from Resident Evil,1,0.1,78.159.206.173,2519,I am a good fighter.,20,0
3238,1,3.763,Tallahassee (Woody Harrelson) from Zombieland (2009),0,0.1,206.122.158.4,2518,I could sleep in a tree if necessary.,12,0
3239,-2,3.101,Tallahassee (Woody Harrelson) from Zombieland (2009),0,0.1,206.122.158.4,2518,I often give up when attempting difficult tasks.,13,0
3240,-1,2.609,Tallahassee (Woody Harrelson) from Zombieland (2009),0,0.1,206.122.158.4,2518,I am physically weak.,14,0
3241,-1,4.847,Tallahassee (Woody Harrelson) from Zombieland (2009),0,0.1,206.122.158.4,2518,I know how to make a tourniquet.,15,0
3242,1,9.11,Tallahassee (Woody Harrelson) from Zombieland (2009),1,0.1,206.122.158.4,2518,Are you able to forage and cook in the wilderness?,16,0
3243,-2,4.188,Tallahassee (Woody Harrelson) from Zombieland (2009),1,0.1,206.122.158.4,2518,I find it difficult to walk up multiple flights of stairs.,17,0
3244,2,3.238,Tallahassee (Woody Harrelson) from Zombieland (2009),1,0.1,206.122.158.4,2518,I react quickly to unexpected threats.,18,0
3245,2,1.445,Tallahassee (Woody Harrelson) from Zombieland (2009),1,0.1,206.122.158.4,2518,I am tougher than Santa Claus,19,0
3246,1,11.229,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2521,I would be willing to harvest a pet for food.,1,0
3247,2,2.871,Tallahassee (Woody Harrelson) from Zombieland (2009),1,0.1,206.122.158.4,2518,I know how to change a bandage.,20,0
3248,1,2.898,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2521,I know how to use a gun.,2,0
3249,2,4.273,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2521,Are you able to forage and cook in the wilderness?,3,0
3250,-1,2.753,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2521,The sight of blood makes me faint.,4,0
3251,-1,7.642,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2521,Sick people scare me.,5,0
3252,2,3.286,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2521,I could sleep in a tree if necessary.,6,0
3253,1,6.822,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2521,I react quickly to unexpected threats.,7,0
3254,1,4.514,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2521,I find myself speachless or immobile when things go wrong.,8,0
3255,-2,3.467,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2521,I am a vegetarian.,9,0
3256,2,3.699,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2521,I know how to make a tourniquet.,10,0
3257,-1,11.145,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2521,I would be willing to sever my own limb if infected by a zombie.,11,0
3258,-2,3.905,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2521,I am frequently or chronically ill.,12,0
3259,2,2.527,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2521,I am tougher than Santa Claus,13,0
3260,2,14.928,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.16.93.3,2520,I know how to box.,1,0
3261,1,2.349,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.16.93.3,2520,I am a good shot.,2,0
3262,-2,2.993,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2521,I stockpile food.,14,0
3263,2,3.039,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2521,I know how to box.,15,0
3264,-2,5.902,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.16.93.3,2520,"Upon entering a poorly lit building, I would separate from the group in order to speed up the search for resources.",3,0
3265,-1,2.135,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.16.93.3,2520,I am a vegetarian.,4,0
3266,-1,3.444,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.16.93.3,2520,I find myself speachless or immobile when things go wrong.,5,0
3267,-2,7.999,"Daryl, The Walking Dead",1,0.1,139.191.16.71,2521,I like math.,16,0
3268,2,1.877,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.16.93.3,2520,I know how to use a gun.,6,0
3269,2,3.601,"Daryl, The Walking Dead",1,0.1,139.191.16.71,2521,are you good at making things with your hands?,17,0
3270,-1,2.413,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.16.93.3,2520,I often give up when attempting difficult tasks.,7,0
3271,2,1.829,"Daryl, The Walking Dead",1,0.1,139.191.16.71,2521,I engage in physical fights.,18,0
3272,-2,4.015,"Daryl, The Walking Dead",1,0.1,139.191.16.71,2521,I find it difficult to walk up multiple flights of stairs.,19,0
3273,2,2.77,"Daryl, The Walking Dead",1,0.1,139.191.16.71,2521,I am a good fighter.,20,0
3274,-2,7.146,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2522,"Yes, brains sound yummy.",1,0
3275,2,2.434,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2522,I could sleep in a tree if necessary.,2,0
3276,2,1.918,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2522,I am a good fighter.,3,0
3277,-2,3.485,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2522,When I run I become exhausted quickly.,4,0
3278,2,1.97,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2522,I know how to box.,5,0
3279,2,4.358,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2522,I am willing to shoot a close friend/slash relative if I suspect that they are infected,6,0
3280,-2,3.265,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2522,I am frequently or chronically ill.,7,0
3281,2,1.961,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2522,I know a martial art.,8,0
3282,-2,6.876,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2522,"Upon entering a poorly lit building, I would separate from the group in order to speed up the search for resources.",9,0
3283,2,2.289,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2522,are you good at making things with your hands?,10,0
3284,1,6.409,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2522,"When conflicts arise, I prefer to talk things out.",11,0
3285,2,3.188,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2522,I know how to make a tourniquet.,12,0
3286,-2,2.27,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2522,I like pink!,13,0
3287,2,2.339,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2522,I engage in physical fights.,14,0
3288,2,1.652,"Daryl, The Walking Dead",0,0.1,139.191.16.71,2522,I react quickly to unexpected threats.,15,0
3289,-2,2.888,"Daryl, The Walking Dead",1,0.1,139.191.16.71,2522,I think slow.,16,0
3290,2,1.551,"Daryl, The Walking Dead",1,0.1,139.191.16.71,2522,I know how to use a gun.,17,0
3291,2,2.897,"Daryl, The Walking Dead",1,0.1,139.191.16.71,2522,I would be willing to eat grub or insect larva for protene.,18,0
3292,2,1.804,"Daryl, The Walking Dead",1,0.1,139.191.16.71,2522,Are you able to forage and cook in the wilderness?,19,0
